subject_id,emotion,window_id,window_start_sec,window_end_sec,window_size_sec,overlap_sec,label_valence,label_arousal,TEMP_vg_edges,TEMP_vg_density,TEMP_vg_degree_mean,TEMP_vg_degree_std,TEMP_vg_degree_min,TEMP_vg_degree_max,TEMP_vg_degree_median,TEMP_vg_degree_entropy,TEMP_vg_clustering_mean,TEMP_vg_transitivity,TEMP_vg_avg_path_length,TEMP_vg_diameter,TEMP_vg_betweenness_mean,TEMP_vg_betweenness_std,TEMP_vg_closeness_mean,TEMP_vg_closeness_std,EDA_vg_edges,EDA_vg_density,EDA_vg_degree_mean,EDA_vg_degree_std,EDA_vg_degree_min,EDA_vg_degree_max,EDA_vg_degree_median,EDA_vg_degree_entropy,EDA_vg_clustering_mean,EDA_vg_transitivity,EDA_vg_avg_path_length,EDA_vg_diameter,EDA_vg_betweenness_mean,EDA_vg_betweenness_std,EDA_vg_closeness_mean,EDA_vg_closeness_std,BVP_vg_edges,BVP_vg_density,BVP_vg_degree_mean,BVP_vg_degree_std,BVP_vg_degree_min,BVP_vg_degree_max,BVP_vg_degree_median,BVP_vg_degree_entropy,BVP_vg_clustering_mean,BVP_vg_transitivity,BVP_vg_avg_path_length,BVP_vg_diameter,BVP_vg_betweenness_mean,BVP_vg_betweenness_std,BVP_vg_closeness_mean,BVP_vg_closeness_std
22,BASELINE,0,0,60,60,30,5.0,2.0,612.0,0.021338912133891212,5.1,5.445028313363791,2.0,44.0,4.0,7.4623743661304,0.7289046704388856,0.26652381737267183,5.130718270571827,11.0,0.017355959120049703,0.08318450692432287,0.19821442835488948,0.025849317208681413,2431.0,0.08476290097629009,20.258333333333333,21.414362716540403,2.0,148.0,11.0,7.232264560385786,0.6932107440561549,0.38502248492822494,2.7410041841004182,8.0,0.007315143630674031,0.035892986626009295,0.38454580565532187,0.07684723831365704,890.0,0.019843924191750278,5.933333333333334,5.257587110283787,1.0,47.0,4.0,7.82847182078483,0.7246373033050851,0.3949865292257233,4.039487179487179,9.0,0.010199621407675098,0.03653574244951804,0.2545951961349381,0.043441181538447254
22,BASELINE,1,30,90,60,30,5.0,2.0,737.0,0.025697350069735007,6.141666666666667,8.089907120741389,2.0,62.0,4.0,7.310195092546315,0.7662435915041612,0.2264880185519196,3.2053347280334727,7.0,0.009266112302661647,0.03773982706270119,0.3198774047882251,0.05091704502877059,1213.0,0.042294281729428174,10.108333333333333,11.21813697644231,1.0,102.0,7.0,7.379485248600732,0.7628897015975488,0.34703632887189295,3.081659693165969,7.0,0.00874646929901667,0.04670985794689869,0.335338151651883,0.058338876800563266,879.0,0.01959866220735786,5.86,5.798310098640811,1.0,53.0,4.0,7.769346395048323,0.707461460457747,0.36135265700483093,3.924704570791527,9.0,0.00981444486842795,0.040091447289583734,0.2625095200936483,0.04597711672390172
22,BASELINE,2,60,120,60,30,5.0,2.0,784.0,0.027336122733612273,6.533333333333333,11.200396818367146,1.0,121.0,5.0,7.176342403346381,0.7937406133953023,0.14913366336633663,2.857984658298466,5.0,0.007806658228144823,0.044109826709531945,0.3608693156415454,0.061937615741069256,1037.0,0.036157601115760114,8.641666666666667,9.317810752651194,1.0,80.0,5.0,7.367857576086581,0.7584214645693557,0.3516327754456741,2.9957112970711295,6.0,0.008385341584332478,0.037438545746317185,0.34199218422947647,0.05416519405796752,897.0,0.02,5.98,6.787213468476342,2.0,78.0,4.0,7.727070964617105,0.7229292222984699,0.2971785180627582,3.4712820512820515,6.0,0.008292892789537083,0.038185707428031734,0.2961994120980293,0.05094192104191699
22,BASELINE,3,90,150,60,30,5.0,2.0,660.0,0.02301255230125523,5.5,6.437520226505441,1.0,53.0,4.0,7.403833555797662,0.7313607477488426,0.24776532796172732,3.5260460251046024,8.0,0.010613638760943704,0.044140513347263,0.2935084566452184,0.05186329204619845,2019.0,0.07039748953974895,16.825,17.947916545753532,1.0,152.0,12.0,7.394465899106873,0.7022194916905364,0.31556808203268844,2.6721408647140863,6.0,0.007025801952580194,0.04157632137396021,0.38617122027601913,0.0636300246402909,844.0,0.018818283166109253,5.626666666666667,5.25870283963218,1.0,47.0,4.0,7.811944429141372,0.708242157258662,0.356885632683472,3.896142697881828,7.0,0.009718599657321575,0.03631239618979064,0.26379858325224625,0.045443307244371386
22,BASELINE,4,120,180,60,30,5.0,2.0,692.0,0.02412831241283124,5.766666666666667,6.441057539117488,1.0,46.0,4.0,7.395154348645578,0.7236530745471652,0.26785067053280176,3.6937935843793586,9.0,0.011318460438568738,0.04068403651341508,0.2812329310419396,0.05171792446113039,2082.0,0.07259414225941423,17.35,15.036427988942942,2.0,83.0,13.0,7.438309535823021,0.699784737509764,0.44436997319034854,3.0025801952580196,7.0,0.008414202501084123,0.03446165916074337,0.34318335429596175,0.05882396170189681,849.0,0.018929765886287624,5.66,5.213866127932324,1.0,56.0,4.0,7.842561095725545,0.7329660850800237,0.34428678117998507,3.7715496098104793,8.0,0.009300502046343903,0.042959375056093874,0.27180579403602545,0.044219138290567186
22,BASELINE,5,150,210,60,30,5.0,2.0,640.0,0.022315202231520222,5.333333333333333,6.363742784102939,1.0,51.0,4.0,7.385646078163476,0.6984982098867227,0.26057906458797325,15.156624825662483,37.0,0.05948161691454825,0.15375110523536958,0.06682564327768829,0.007357488026290678,888.0,0.03096234309623431,7.4,6.166981973921009,1.0,61.0,6.0,7.537177568251629,0.7379836563826526,0.42861325265931494,3.7064853556485358,8.0,0.011371787208607289,0.04777137348401,0.2788255704518342,0.05113197250942071,827.0,0.018439241917502788,5.513333333333334,5.024256716724929,1.0,50.0,4.0,7.850989573614241,0.7177168685654203,0.3455246708338875,4.04263099219621,9.0,0.010210171114752378,0.047011167740914114,0.2546536489048753,0.04394822138025056
22,BASELINE,6,180,240,60,30,5.0,2.0,756.0,0.026359832635983262,6.3,9.232280325033464,2.0,69.0,4.0,7.213985920747524,0.7549877754196148,0.18967334035827185,3.4610529986053,8.0,0.010340558817669333,0.04535234236541459,0.30154721406267654,0.05473030570660992,981.0,0.034205020920502094,8.175,8.765141660768144,1.0,68.0,5.0,7.345215639579335,0.7484099332270541,0.3703407553204576,3.2838563458856345,8.0,0.00959603506674637,0.0395521206516406,0.31382437317192446,0.054123325704952645,916.0,0.020423634336677814,6.1066666666666665,6.49886827754563,1.0,74.0,4.0,7.751011005236874,0.7277732847927548,0.33315172977390356,3.501248606465998,7.0,0.008393451699550332,0.040130953048188575,0.2930006016038869,0.04802908146118449
22,BASELINE,7,210,270,60,30,5.0,2.0,624.0,0.021757322175732216,5.2,6.475723897758457,1.0,45.0,4.0,7.351301720153504,0.7054468496113654,0.23676989415915328,4.320885634588564,17.0,0.013953300985666224,0.05368161762727981,0.2484954746366194,0.0509657536111587,869.0,0.030299860529986053,7.241666666666666,7.316073438365389,1.0,69.0,5.0,7.426122295298999,0.7429967693535156,0.35452013167890606,3.262900976290098,7.0,0.00950798729533654,0.04357581679251826,0.3143464149437006,0.05092707954646304,885.0,0.019732441471571906,5.9,5.76743732808024,1.0,65.0,4.0,7.789166946523652,0.7256688214941782,0.36929015655157627,3.7330657748049054,7.0,0.009171361660419151,0.04354492032839456,0.27544938815986236,0.047591313838678345
22,BASELINE,8,240,300,60,30,5.0,2.0,569.0,0.01983960948396095,4.741666666666666,5.080183450318393,1.0,35.0,3.0,7.456057096329496,0.7017152518077516,0.24741676234213547,3.8768479776847977,7.0,0.01208759654489411,0.05287751806965547,0.2628689072943605,0.037949211438765944,869.0,0.030299860529986053,7.241666666666666,7.229564110112187,2.0,66.0,5.0,7.438723150634578,0.7500699938710212,0.3734610123119015,3.3114016736401672,6.0,0.009711771737983897,0.04362486334289011,0.31035544477718074,0.05236285845015298,874.0,0.019487179487179488,5.826666666666667,5.581811732961102,1.0,43.0,4.0,7.7815430005001565,0.7090912227840372,0.36403508771929827,4.075919732441472,12.0,0.010321878296783472,0.04281683887859221,0.2534789173309588,0.04513889179006466
22,ANGER,0,0,60,60,30,2.0,8.0,644.0,0.022454672245467225,5.366666666666666,5.815830885513168,2.0,43.0,4.0,7.472688429803605,0.7487982552674358,0.2602241304031436,4.521548117154811,8.0,0.014796420660314339,0.07427864379385267,0.22680905205657947,0.03631700470217513,753.0,0.026255230125523013,6.275,7.67567858020818,2.0,82.0,4.0,7.367403968420199,0.7583755866463141,0.2627241441767796,3.2239888423988843,7.0,0.009344490934449086,0.05060024718216565,0.3187450391850588,0.05287729169785094,1010.0,0.022519509476031215,6.733333333333333,7.628601153262343,1.0,76.0,4.0,7.668756218927141,0.7229530065221053,0.34607438016528924,3.516789297658863,7.0,0.008445601669996186,0.030297184250762672,0.2931428665535623,0.0526071542511775
