subject_id,emotion,window_id,window_start_sec,window_end_sec,window_size_sec,overlap_sec,label_valence,SKT_mean,SKT_std,SKT_min,SKT_max,SKT_median,SKT_range,SKT_entropy,SKT_kurtosis,SKT_skewness,SKT_slope,SKT_deriv_mean,SKT_deriv_std,SKT_baseline_norm,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_median,EDA_range,EDA_entropy,EDA_kurtosis,EDA_skewness,EDA_scr_count,EDA_scr_amplitude,PPG_mean,PPG_std,PPG_min,PPG_max,PPG_range,PPG_kurtosis,PPG_skewness,PPG_meanNN,PPG_sdnn,PPG_rmssd,PPG_pnn50
22,BASELINE,0,0,20,20,10,5.0,4.973799150320701e-13,1.0026723926348002,-2.8053384692356076,1.7362563351873916,0.08994579985888151,4.541594804422999,2.931411530776931,0.7895313808292954,-0.761383432518396,-1.9984309934628527e-14,0.02672353709630971,0.80776816557068,-21.926881513815005,-2.5257469360440155e-07,0.993730366230011,-1.8554232120513916,1.8889412879943848,0.007182299625128508,3.7443645000457764,3.225556869683026,-0.9418909549713135,0.1826789528131485,4,0.6585444483807026,-1.3102669010532588,78.75084393406931,-452.52763895008343,354.02891675454265,806.5565557046261,4.216262035436015,-0.14230485495772263,702.5462962962963,243.24101974724178,363.28609643169244,51.85185185185185
22,BASELINE,1,10,30,20,10,5.0,4.440892098500626e-13,1.3407377057107577,-2.5537621533430865,3.448344278492499,-0.5481372525640182,6.0021064318355855,1.4201637650022323,0.5298186073272975,0.6079414125230851,-7.944891258739855e-15,-0.025410801940729127,0.9805245548762458,-21.926881567105685,3.1769275210535852e-06,0.993730366230011,-1.4493845701217651,1.9938048124313354,-0.2280268371105194,3.4431893825531006,3.1737511005025434,-0.9047496318817139,0.5575788617134094,21,0.02442456150389658,1.1241827119901324,53.774215753091816,-187.23874900921777,160.66626692285504,347.90501593207284,0.26875697915983476,-0.2754067561037058,756.25,174.28471751825134,271.64591641740174,72.0
22,BASELINE,2,20,40,20,10,5.0,-4.973799150320701e-13,1.4151407404363074,-2.113972434515432,3.4642143088547073,-0.1687802342928535,5.578186743370139,2.8745346519060817,0.6121036217958356,1.0197291994919198,-2.45344520911076e-14,-0.016878023429279954,1.0505806995739058,-21.926882508574835,-1.4960766065996722e-06,0.9937303066253662,-1.7241631746292114,1.7081007957458496,-0.058209359645843506,3.4322638511657715,3.2789916254848164,-1.2460331916809082,0.013072053901851177,23,0.034861513052496074,0.07651660875765946,42.524067659478824,-112.53068394084052,73.26376047782983,185.79444441867037,-0.7053367672260515,-0.5176648776576738,755.0,119.65458642310095,203.70010732436626,56.00000000000001
22,BASELINE,3,30,50,20,10,5.0,2.0428103653102878e-13,1.3853204303062312,-2.31632118207159,3.223421174598684,0.018847126163379357,5.539742356670274,3.0950251704403313,-0.6023763201073615,0.3193945160779496,-1.6847130747395326e-14,0.04144492419849696,1.0050575979114957,-21.92688180691378,2.9802322387695312e-06,0.993730366230011,-1.970416784286499,2.3072190284729004,0.0017369199777022004,4.27763557434082,3.1369039835253667,-0.7545580863952637,0.08840971440076828,3,0.9247331768537269,0.16521140103894463,53.6393714364309,-241.38285644833175,146.7008261567663,388.08368260509803,1.4491998687043441,-0.5740576720098648,809.7826086956521,115.36481916934767,159.34435979977454,56.52173913043478
22,BASELINE,4,40,60,20,10,5.0,-4.0856207306205756e-13,1.2300551768270744,-2.18713397774124,2.2241249790894813,-0.004008530564547641,4.4112589568307214,3.2334858133780053,-1.1262992954647975,0.01696964552470466,7.578543894469089e-15,0.03985088865242133,0.9805245548762829,-21.926882419756954,-2.6822089438383045e-08,0.9937304258346558,-1.5436177253723145,2.714219331741333,-0.08323507010936737,4.257837295532227,2.99160442943563,-0.4524393081665039,0.3867189586162567,2,1.0635846771530229,0.7941116542979392,56.870623783175766,-241.38441300514864,146.68994745650912,388.07436046165776,0.8837337776195198,-0.6005460028326115,810.4619565217391,129.90247344152186,176.46253706845644,52.17391304347826
22,BASELINE,5,50,70,20,10,5.0,-3.4638958368304884e-13,1.2185156465752978,-1.9839251930029889,2.9108125192138345,-0.0914123345587825,4.894737712216823,3.13491722910066,-0.4188804365690477,0.4055778592107399,-1.5199112565007433e-14,0.012933951948806624,1.0541891026197487,-21.92688235758444,-6.496906053143903e-07,0.993730366230011,-1.730705976486206,1.6478867530822754,0.08318573981523514,3.3785927295684814,3.285494465104338,-1.12778902053833,-0.10558516532182693,13,0.06743710811049808,-0.5216344327289474,48.53594916100464,-121.05906585041714,73.10958336710524,194.1686492175224,-0.8256204851525251,-0.6731061257873499,743.9903846153846,89.82153780606383,126.89962815154345,38.46153846153847
22,BASELINE,6,60,80,20,10,5.0,-2.220446049250313e-13,1.2369275025810433,-1.805960896202663,3.746602008781963,-0.0853370893633354,5.552562904984626,2.806682671888758,1.3371267529798256,1.0103628343802404,-2.2604586620769787e-14,-0.0033737626145292367,0.9492337273315568,-21.926882233239425,-2.86102294921875e-06,0.9937304258346558,-1.539154291152954,2.1807496547698975,-0.327628493309021,3.7199039459228516,3.175395441692965,-0.7452764511108398,0.5413168668746948,6,0.5095441287318881,0.10821883925391748,65.90851760009706,-356.6161543059071,296.44873240397976,653.0648867098869,5.147679724345355,-0.5698528929379715,688.6574074074074,97.85925303495017,148.98998901578278,48.148148148148145
22,BASELINE,7,70,90,20,10,5.0,-7.283063041541026e-13,1.4438558824951477,-2.6494087750407402,5.073798247138228,-0.3451089237540117,7.723207022178968,2.2305881470063094,2.265416065313028,0.7941864379900656,4.454310484454746e-15,-0.039565457014530354,0.7778308309186363,-21.926882739501366,-9.26852237626008e-07,0.9937304258346558,-1.8759511709213257,1.846685767173767,0.28279435634613037,3.7226369380950928,3.1263446688843737,-1.1334049701690674,-0.34130385518074036,6,0.31686187972865615,-0.7013037183045995,70.53114243068335,-356.61626374228683,296.4472151879736,653.0634789302604,3.5857201189452548,-0.4626628849446061,707.7546296296297,134.25858768497918,197.3808747968681,77.77777777777779
22,BASELINE,8,80,100,20,10,5.0,4.973799150320701e-13,0.7820956264120315,-2.0177677009677097,1.5654366730636582,-0.07173159957396535,3.583204374031368,2.9323474712006194,0.32717859955413653,-0.35353093414152204,-1.3024855908782874e-14,0.018565825772169274,0.6344430822410123,-21.926881513815005,-2.3692846298217773e-06,0.993730366230011,-1.5349273681640625,1.8529679775238037,-0.02247292920947075,3.387895345687866,3.2682901951649654,-1.111082673072815,0.199985533952713,13,0.07801784300175542,-0.6970998663214075,49.81767564067396,-156.88243235640692,130.430508242259,287.31294059866593,-0.21741840712855076,-0.4988981004384718,758.125,138.52012677164763,219.58545816492494,72.0
22,BASELINE,9,90,110,20,10,5.0,6.128431095930864e-13,1.0905286562204108,-2.0788098857032367,2.078809885703947,-0.036006449981940136,4.157619771407184,1.8579239420143645,0.3163363731499462,0.1404810439042408,-1.034885539836321e-14,0.0045008062477947955,0.7795016039214551,-21.926881398351874,-1.430511474609375e-06,0.993730366230011,-1.5448024272918701,1.9833914041519165,-0.0416288748383522,3.528193950653076,3.2661748680531946,-1.1463737487792969,0.15781226754188538,16,0.07461709174492316,0.8730274337198851,41.94516119076431,-110.85823501112216,85.522451408757,196.38068641987917,-0.6867777254999354,-0.7261079276679309,777.34375,103.97684243901118,139.5642359312978,58.333333333333336
22,BASELINE,10,100,120,20,10,5.0,-7.815970093361103e-13,1.4439418651532867,-3.098755392512942,2.3999934726276706,0.0025739012546210915,5.4987488651406125,2.859556217294164,-0.4947121216007808,-0.31174164313502983,1.7750314572655434e-14,-0.04050425168664972,0.8419350223679015,-21.92688279279211,2.3603438421559986e-06,0.993730366230011,-1.8176758289337158,1.671308159828186,0.10669617354869843,3.4889841079711914,3.3048053228202865,-1.1080518960952759,-0.10478448867797852,21,0.0374573819341128,0.5855954417478584,42.02521001586844,-100.24662481723624,68.6732374139894,168.91986223122564,-0.7682214578319795,-0.718576382779149,766.9270833333334,102.71003743037618,168.19175981792975,54.166666666666664
